source,cohort,region_id,match_case_id,target,book_realm,window,start_year,end_year,records,status,message
OpenAlex,power_validation,PV_0083_P,PV_0083,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0083_P,PV_0083,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0083_C1,PV_0083,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0083_C1,PV_0083,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0083_C2,PV_0083,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0083_C2,PV_0083,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0084_P,PV_0084,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0084_P,PV_0084,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0084_C1,PV_0084,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0084_C1,PV_0084,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0084_C2,PV_0084,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0084_C2,PV_0084,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0085_P,PV_0085,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0085_P,PV_0085,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0085_C1,PV_0085,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0085_C1,PV_0085,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0085_C2,PV_0085,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0085_C2,PV_0085,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0086_P,PV_0086,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0086_P,PV_0086,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0086_C1,PV_0086,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0086_C1,PV_0086,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0086_C2,PV_0086,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0086_C2,PV_0086,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0087_P,PV_0087,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0087_P,PV_0087,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0087_C1,PV_0087,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0087_C1,PV_0087,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0087_C2,PV_0087,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0087_C2,PV_0087,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0088_P,PV_0088,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0088_P,PV_0088,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0088_C1,PV_0088,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0088_C1,PV_0088,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0088_C2,PV_0088,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0088_C2,PV_0088,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0089_P,PV_0089,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0089_P,PV_0089,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0089_C1,PV_0089,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0089_C1,PV_0089,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0089_C2,PV_0089,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0089_C2,PV_0089,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0090_P,PV_0090,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0090_P,PV_0090,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0090_C1,PV_0090,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0090_C1,PV_0090,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0090_C2,PV_0090,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0090_C2,PV_0090,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0091_P,PV_0091,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0091_P,PV_0091,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0091_C1,PV_0091,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0091_C1,PV_0091,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0091_C2,PV_0091,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0091_C2,PV_0091,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0092_P,PV_0092,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0092_P,PV_0092,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0092_C1,PV_0092,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0092_C1,PV_0092,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0092_C2,PV_0092,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0092_C2,PV_0092,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0093_P,PV_0093,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0093_P,PV_0093,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0093_C1,PV_0093,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0093_C1,PV_0093,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0093_C2,PV_0093,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0093_C2,PV_0093,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0094_P,PV_0094,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0094_P,PV_0094,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0094_C1,PV_0094,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0094_C1,PV_0094,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0094_C2,PV_0094,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0094_C2,PV_0094,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0095_P,PV_0095,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0095_P,PV_0095,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0095_C1,PV_0095,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0095_C1,PV_0095,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0095_C2,PV_0095,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0095_C2,PV_0095,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0096_P,PV_0096,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0096_P,PV_0096,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0096_C1,PV_0096,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0096_C1,PV_0096,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0096_C2,PV_0096,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0096_C2,PV_0096,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0097_P,PV_0097,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0097_P,PV_0097,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0097_C1,PV_0097,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0097_C1,PV_0097,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0097_C2,PV_0097,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0097_C2,PV_0097,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0098_P,PV_0098,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0098_P,PV_0098,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0098_C1,PV_0098,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0098_C1,PV_0098,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0098_C2,PV_0098,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0098_C2,PV_0098,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0099_P,PV_0099,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0099_P,PV_0099,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0099_C1,PV_0099,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0099_C1,PV_0099,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0099_C2,PV_0099,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0099_C2,PV_0099,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0100_P,PV_0100,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0100_P,PV_0100,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0100_C1,PV_0100,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0100_C1,PV_0100,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0100_C2,PV_0100,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0100_C2,PV_0100,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0101_P,PV_0101,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0101_P,PV_0101,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0101_C1,PV_0101,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0101_C1,PV_0101,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0101_C2,PV_0101,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0101_C2,PV_0101,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0102_P,PV_0102,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0102_P,PV_0102,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0102_C1,PV_0102,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0102_C1,PV_0102,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0102_C2,PV_0102,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0102_C2,PV_0102,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0103_P,PV_0103,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0103_P,PV_0103,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0103_C1,PV_0103,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0103_C1,PV_0103,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0103_C2,PV_0103,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0103_C2,PV_0103,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0104_P,PV_0104,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0104_P,PV_0104,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0104_C1,PV_0104,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0104_C1,PV_0104,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0104_C2,PV_0104,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0104_C2,PV_0104,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0105_P,PV_0105,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0105_P,PV_0105,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0105_C1,PV_0105,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0105_C1,PV_0105,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0105_C2,PV_0105,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0105_C2,PV_0105,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0106_P,PV_0106,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0106_P,PV_0106,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0106_C1,PV_0106,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0106_C1,PV_0106,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0106_C2,PV_0106,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0106_C2,PV_0106,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0107_P,PV_0107,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0107_P,PV_0107,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0107_C1,PV_0107,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0107_C1,PV_0107,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0107_C2,PV_0107,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0107_C2,PV_0107,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0108_P,PV_0108,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0108_P,PV_0108,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0108_C1,PV_0108,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0108_C1,PV_0108,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0108_C2,PV_0108,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0108_C2,PV_0108,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0109_P,PV_0109,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0109_P,PV_0109,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0109_C1,PV_0109,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0109_C1,PV_0109,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0109_C2,PV_0109,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0109_C2,PV_0109,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0110_P,PV_0110,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0110_P,PV_0110,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0110_C1,PV_0110,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0110_C1,PV_0110,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0110_C2,PV_0110,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0110_C2,PV_0110,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0111_P,PV_0111,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0111_P,PV_0111,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0111_C1,PV_0111,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0111_C1,PV_0111,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0111_C2,PV_0111,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0111_C2,PV_0111,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0112_P,PV_0112,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0112_P,PV_0112,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0112_C1,PV_0112,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0112_C1,PV_0112,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0112_C2,PV_0112,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0112_C2,PV_0112,0,Cultures,post,2020,2026,299,OK,
OpenAlex,power_validation,PV_0113_P,PV_0113,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0113_P,PV_0113,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0113_C1,PV_0113,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0113_C1,PV_0113,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0113_C2,PV_0113,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0113_C2,PV_0113,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0114_P,PV_0114,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0114_P,PV_0114,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0114_C1,PV_0114,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0114_C1,PV_0114,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0114_C2,PV_0114,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0114_C2,PV_0114,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0115_P,PV_0115,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0115_P,PV_0115,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0115_C1,PV_0115,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0115_C1,PV_0115,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0115_C2,PV_0115,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0115_C2,PV_0115,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0116_P,PV_0116,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0116_P,PV_0116,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0116_C1,PV_0116,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0116_C1,PV_0116,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0116_C2,PV_0116,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0116_C2,PV_0116,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0117_P,PV_0117,1,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0117_P,PV_0117,1,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0117_C1,PV_0117,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0117_C1,PV_0117,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0117_C2,PV_0117,0,Nature,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0117_C2,PV_0117,0,Nature,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0118_P,PV_0118,1,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0118_P,PV_0118,1,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0118_C1,PV_0118,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0118_C1,PV_0118,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0118_C2,PV_0118,0,Cultures,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0118_C2,PV_0118,0,Cultures,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0119_P,PV_0119,1,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0119_P,PV_0119,1,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0119_C1,PV_0119,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0119_C1,PV_0119,0,Life,post,2020,2026,300,OK,
OpenAlex,power_validation,PV_0119_C2,PV_0119,0,Life,pre,2009,2018,300,OK,
OpenAlex,power_validation,PV_0119_C2,PV_0119,0,Life,post,2020,2026,300,OK,
PubMed,power_validation,PV_0001_P,PV_0001,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0001_P,PV_0001,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0001_C1,PV_0001,0,Life,pre,2009,2018,3,OK,
PubMed,power_validation,PV_0001_C1,PV_0001,0,Life,post,2020,2026,2,OK,
PubMed,power_validation,PV_0001_C2,PV_0001,0,Life,pre,2009,2018,96,OK,
PubMed,power_validation,PV_0001_C2,PV_0001,0,Life,post,2020,2026,86,OK,
PubMed,power_validation,PV_0003_P,PV_0003,1,Life,pre,2009,2018,0,OK,
PubMed,power_validation,PV_0003_P,PV_0003,1,Life,post,2020,2026,51,OK,
PubMed,power_validation,PV_0003_C1,PV_0003,0,Life,pre,2009,2018,248,OK,
PubMed,power_validation,PV_0003_C1,PV_0003,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0003_C2,PV_0003,0,Life,pre,2009,2018,6,OK,
PubMed,power_validation,PV_0003_C2,PV_0003,0,Life,post,2020,2026,11,OK,
PubMed,power_validation,PV_0006_P,PV_0006,1,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0006_P,PV_0006,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0006_C1,PV_0006,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0006_C1,PV_0006,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0006_C2,PV_0006,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0006_C2,PV_0006,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0009_P,PV_0009,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0009_P,PV_0009,1,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0009_C1,PV_0009,0,Life,pre,2009,2018,2,OK,
PubMed,power_validation,PV_0009_C1,PV_0009,0,Life,post,2020,2026,1,OK,
PubMed,power_validation,PV_0009_C2,PV_0009,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0009_C2,PV_0009,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0012_P,PV_0012,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0012_P,PV_0012,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0012_C1,PV_0012,0,Life,pre,2009,2018,248,OK,
PubMed,power_validation,PV_0012_C1,PV_0012,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0012_C2,PV_0012,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0012_C2,PV_0012,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0015_P,PV_0015,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0015_P,PV_0015,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0015_C1,PV_0015,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0015_C1,PV_0015,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0015_C2,PV_0015,0,Life,pre,2009,2018,218,OK,
PubMed,power_validation,PV_0015_C2,PV_0015,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0018_P,PV_0018,1,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0018_P,PV_0018,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0018_C1,PV_0018,0,Life,pre,2009,2018,38,OK,
PubMed,power_validation,PV_0018_C1,PV_0018,0,Life,post,2020,2026,35,OK,
PubMed,power_validation,PV_0018_C2,PV_0018,0,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0018_C2,PV_0018,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0023_P,PV_0023,1,Life,pre,2009,2018,3,OK,
PubMed,power_validation,PV_0023_P,PV_0023,1,Life,post,2020,2026,6,OK,
PubMed,power_validation,PV_0023_C1,PV_0023,0,Life,pre,2009,2018,246,OK,
PubMed,power_validation,PV_0023_C1,PV_0023,0,Life,post,2020,2026,245,OK,
PubMed,power_validation,PV_0023_C2,PV_0023,0,Life,pre,2009,2018,3,OK,
PubMed,power_validation,PV_0023_C2,PV_0023,0,Life,post,2020,2026,15,OK,
PubMed,power_validation,PV_0024_P,PV_0024,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0024_P,PV_0024,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0024_C1,PV_0024,0,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0024_C1,PV_0024,0,Life,post,2020,2026,247,OK,
PubMed,power_validation,PV_0024_C2,PV_0024,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0024_C2,PV_0024,0,Life,post,2020,2026,229,OK,
PubMed,power_validation,PV_0028_P,PV_0028,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0028_P,PV_0028,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0028_C1,PV_0028,0,Life,pre,2009,2018,106,OK,
PubMed,power_validation,PV_0028_C1,PV_0028,0,Life,post,2020,2026,60,OK,
PubMed,power_validation,PV_0028_C2,PV_0028,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0028_C2,PV_0028,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0030_P,PV_0030,1,Life,pre,2009,2018,155,OK,
PubMed,power_validation,PV_0030_P,PV_0030,1,Life,post,2020,2026,176,OK,
PubMed,power_validation,PV_0030_C1,PV_0030,0,Life,pre,2009,2018,12,OK,
PubMed,power_validation,PV_0030_C1,PV_0030,0,Life,post,2020,2026,4,OK,
PubMed,power_validation,PV_0030_C2,PV_0030,0,Life,pre,2009,2018,248,OK,
PubMed,power_validation,PV_0030_C2,PV_0030,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0033_P,PV_0033,1,Life,pre,2009,2018,247,OK,
PubMed,power_validation,PV_0033_P,PV_0033,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0033_C1,PV_0033,0,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0033_C1,PV_0033,0,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0033_C2,PV_0033,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0033_C2,PV_0033,0,Life,post,2020,2026,248,OK,
PubMed,power_validation,PV_0036_P,PV_0036,1,Life,pre,2009,2018,2,OK,
PubMed,power_validation,PV_0036_P,PV_0036,1,Life,post,2020,2026,26,OK,
PubMed,power_validation,PV_0036_C1,PV_0036,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0036_C1,PV_0036,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0036_C2,PV_0036,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0036_C2,PV_0036,0,Life,post,2020,2026,250,OK,
